edge_type,source_id,source_name,source_type,target_id,target_name,target_type,key
PerformerOf,1934,Aleksander Przybyś,Person,3386,Temporal Dissonance,Song,1
PerformerOf,1934,Aleksander Przybyś,Person,7740,Amor Sem Limites (Love Without Limits),Song,0
ProducerOf,1934,Aleksander Przybyś,Person,8095,Midnight in the Tearscape,Song,0
RecordedBy,1935,Solitary Stride,Song,1938,Jewel Tone Records,RecordLabel,0
DistributedBy,1935,Solitary Stride,Song,1938,Jewel Tone Records,RecordLabel,1
ProducerOf,1936,Lucas Aguilar,Person,1935,Solitary Stride,Song,0
ComposerOf,1937,Rodney Moss,Person,1935,Solitary Stride,Song,0
PerformerOf,1937,Rodney Moss,Person,1935,Solitary Stride,Song,1
InStyleOf,1939,Paths Untrodden,Song,13990,The Feminine Manuscript,Song,0
InStyleOf,1939,Paths Untrodden,Song,10673,Gravel Road Home,Song,0
InterpolatesFrom,1939,Paths Untrodden,Song,7116,Suffering's Embrace,Song,0
RecordedBy,1939,Paths Untrodden,Song,137,Pascoli Sonoro,RecordLabel,0
DistributedBy,1939,Paths Untrodden,Song,575,Alta Cascata,RecordLabel,0
PerformerOf,1940,Lei Shen,Person,1939,Paths Untrodden,Song,0
ProducerOf,1941,Yang Tang,Person,1939,Paths Untrodden,Song,0
PerformerOf,1941,Yang Tang,Person,7971,Blind to the Truth,Song,0
ProducerOf,1941,Yang Tang,Person,7971,Blind to the Truth,Song,1
PerformerOf,1941,Yang Tang,Person,10523,Sommelier's Serenade,Song,0
PerformerOf,1941,Yang Tang,Person,12338,Lanterns of the Ancient Capital,Song,0
ProducerOf,1941,Yang Tang,Person,12338,Lanterns of the Ancient Capital,Song,1
LyricistOf,1942,Yan Han,Person,1939,Paths Untrodden,Song,0
PerformerOf,1942,Yan Han,Person,1939,Paths Untrodden,Song,1
ComposerOf,1942,Yan Han,Person,8328,The Geography of Me,Song,0
LyricistOf,1942,Yan Han,Person,10761,Echoes in the Distance,Song,0
PerformerOf,1942,Yan Han,Person,10761,Echoes in the Distance,Song,1
PerformerOf,1942,Yan Han,Person,11824,Bass Blast Bonanza,Song,0
ComposerOf,1942,Yan Han,Person,13990,The Feminine Manuscript,Song,0
LyricalReferenceTo,1943,Throne of Mercy,Album,827,When Pigs Fly,Song,0
DirectlySamples,1943,Throne of Mercy,Album,11677,Forbidden Embrace,Song,0
LyricalReferenceTo,1943,Throne of Mercy,Album,966,Strings of Silence,Song,0
LyricalReferenceTo,1943,Throne of Mercy,Album,13985,Seven Verses Before Dawn,Song,0
InStyleOf,1943,Throne of Mercy,Album,14768,Temporary Freedom,Song,0
LyricalReferenceTo,1943,Throne of Mercy,Album,13335,Intervals Between Silence,Song,0
DirectlySamples,1943,Throne of Mercy,Album,2167,Journey's Calling,Song,0
RecordedBy,1943,Throne of Mercy,Album,444,Adra Amplify,RecordLabel,0
DistributedBy,1943,Throne of Mercy,Album,444,Adra Amplify,RecordLabel,1
PerformerOf,1944,Na Zhong,Person,1943,Throne of Mercy,Album,0
PerformerOf,1945,Jie Shi,Person,1943,Throne of Mercy,Album,0
ComposerOf,1946,Guiying Tian,Person,1943,Throne of Mercy,Album,0
PerformerOf,1946,Guiying Tian,Person,1943,Throne of Mercy,Album,1
ProducerOf,1947,Juan Shi,Person,1943,Throne of Mercy,Album,0
RecordedBy,1949,Royal Celestial Blessing,Song,181,Sierra Rubio Sounds,RecordLabel,0
DistributedBy,1949,Royal Celestial Blessing,Song,575,Alta Cascata,RecordLabel,0
PerformerOf,1950,Xiulan Yao,Person,1949,Royal Celestial Blessing,Song,0
ComposerOf,1951,Baptist Adolph,Person,1949,Royal Celestial Blessing,Song,0
PerformerOf,1951,Baptist Adolph,Person,1949,Royal Celestial Blessing,Song,1
ProducerOf,1952,Yang Wan,Person,1949,Royal Celestial Blessing,Song,0
PerformerOf,1952,Yang Wan,Person,3837,Silent Projectiles,Song,0
PerformerOf,1952,Yang Wan,Person,4003,Echoes of Naomi,Song,0
ProducerOf,1952,Yang Wan,Person,4003,Echoes of Naomi,Song,1
PerformerOf,1952,Yang Wan,Person,4038,Bananal's Gentle Whispers,Song,0
LyricistOf,1952,Yang Wan,Person,4055,Katharina's Midnight Dance,Song,0
PerformerOf,1952,Yang Wan,Person,6368,Tender Embrace,Song,0
PerformerOf,1952,Yang Wan,Person,7244,Rakkauden Varjossa (In the Shadow of Love),Song,0
ProducerOf,1952,Yang Wan,Person,7244,Rakkauden Varjossa (In the Shadow of Love),Song,1
LyricistOf,1952,Yang Wan,Person,8328,The Geography of Me,Song,0
LyricistOf,1952,Yang Wan,Person,8877,Falling (In Love) with the Season,Song,0
PerformerOf,1952,Yang Wan,Person,11290,Perfect Harmony,Song,0
PerformerOf,1952,Yang Wan,Person,11447,Urban Haze,Song,0
ComposerOf,1952,Yang Wan,Person,11578,Whispers in the Unknown,Song,0
PerformerOf,1952,Yang Wan,Person,11578,Whispers in the Unknown,Song,1
PerformerOf,1952,Yang Wan,Person,11678,Moments Between Heartbeats,Song,0
PerformerOf,1952,Yang Wan,Person,11788,Whispers Between Rooms,Album,0
ProducerOf,1952,Yang Wan,Person,11788,Whispers Between Rooms,Album,1
PerformerOf,1952,Yang Wan,Person,12518,Scales and Streetlights,Album,0
ProducerOf,1952,Yang Wan,Person,12518,Scales and Streetlights,Album,1
PerformerOf,1952,Yang Wan,Person,13190,Canonical Refrain,Song,0
ProducerOf,1952,Yang Wan,Person,13190,Canonical Refrain,Song,1
PerformerOf,1952,Yang Wan,Person,13399,Ringtone Requiem,Song,0
ProducerOf,1952,Yang Wan,Person,13399,Ringtone Requiem,Song,1
PerformerOf,1952,Yang Wan,Person,13535,Thirteen Stars Rising,Song,0
ProducerOf,1952,Yang Wan,Person,13990,The Feminine Manuscript,Song,0
LyricistOf,1952,Yang Wan,Person,14324,Chrome and Promises,Song,0
PerformerOf,1952,Yang Wan,Person,14621,Echoes of Armenia's Crown,Song,0
PerformerOf,1952,Yang Wan,Person,15402,Silent Steps of Summer's Daughter,Album,0
ComposerOf,1952,Yang Wan,Person,15855,Sacred Fragments,Song,0
PerformerOf,1953,Xiuying Dai,Person,1949,Royal Celestial Blessing,Song,0
PerformerOf,1953,Xiuying Dai,Person,3316,Degrees of Freedom,Song,0
PerformerOf,1953,Xiuying Dai,Person,4890,Naked Spectrum,Song,0
LyricistOf,1953,Xiuying Dai,Person,5808,Reflections of Us,Album,0
PerformerOf,1953,Xiuying Dai,Person,5808,Reflections of Us,Album,1
LyricistOf,1954,Yong Fu,Person,1949,Royal Celestial Blessing,Song,0
LyricistOf,1954,Yong Fu,Person,5808,Reflections of Us,Album,0
PerformerOf,1954,Yong Fu,Person,5808,Reflections of Us,Album,1
PerformerOf,1954,Yong Fu,Person,7177,Transatlantic Wingspan,Song,0
PerformerOf,1954,Yong Fu,Person,9414,Whispers of the Blue and Yellow,Song,0
LyricistOf,1954,Yong Fu,Person,9966,Generations Unborn,Song,0
PerformerOf,1954,Yong Fu,Person,9966,Generations Unborn,Song,1
RecordedBy,1955,Prayers for the Crown,Song,1957,Sovereign Ledger Sound,RecordLabel,0
DistributedBy,1955,Prayers for the Crown,Song,256,Prismatic Echo,RecordLabel,0
ComposerOf,1956,Dominic Riehl,Person,1955,Prayers for the Crown,Song,0
PerformerOf,1956,Dominic Riehl,Person,5051,Whispers of Summer Wings,Song,0
ProducerOf,1956,Dominic Riehl,Person,5051,Whispers of Summer Wings,Song,1
PerformerOf,1956,Dominic Riehl,Person,14863,Evening's Soft Cadence,Song,0
PerformerOf,1956,Dominic Riehl,Person,16297,Roadside Heartbreak Motel,Song,0
CoverOf,1958,Divine Protection of Our Monarch,Song,16620,Electric Vocal Echo,Album,0
RecordedBy,1958,Divine Protection of Our Monarch,Song,1965,Urban Atelier Collective,RecordLabel,0
DistributedBy,1958,Divine Protection of Our Monarch,Song,1964,Nyx Echo,RecordLabel,0
ComposerOf,1959,Indranil Bedi,Person,1958,Divine Protection of Our Monarch,Song,0
PerformerOf,1960,Gatik Soni,Person,1958,Divine Protection of Our Monarch,Song,0
ProducerOf,1960,Gatik Soni,Person,1958,Divine Protection of Our Monarch,Song,1
PerformerOf,1961,Navya Barad,Person,1958,Divine Protection of Our Monarch,Song,0
ProducerOf,1961,Navya Barad,Person,1958,Divine Protection of Our Monarch,Song,1
PerformerOf,1962,Myra Devan,Person,1958,Divine Protection of Our Monarch,Song,0
PerformerOf,1963,Sana Sunder,Person,1958,Divine Protection of Our Monarch,Song,0
CoverOf,1966,Whispers Among the Emerald Branches,Song,10975,Futsal Fever,Song,0
CoverOf,1966,Whispers Among the Emerald Branches,Song,1057,Sutter's Mill Memories,Album,0
LyricalReferenceTo,1966,Whispers Among the Emerald Branches,Song,5808,Reflections of Us,Album,0
LyricalReferenceTo,1966,Whispers Among the Emerald Branches,Song,5777,Standing Watch at Dawn's Edge,Song,0
CoverOf,1966,Whispers Among the Emerald Branches,Song,10673,Gravel Road Home,Song,0
RecordedBy,1966,Whispers Among the Emerald Branches,Song,979,Center Sound,RecordLabel,0
DistributedBy,1966,Whispers Among the Emerald Branches,Song,979,Center Sound,RecordLabel,1
ProducerOf,1967,Jing Long,Person,1966,Whispers Among the Emerald Branches,Song,0
PerformerOf,1967,Jing Long,Person,7870,Tired Echoes of Existence,Album,0
LyricistOf,1968,Ping Zhou,Person,1966,Whispers Among the Emerald Branches,Song,0
PerformerOf,1968,Ping Zhou,Person,1966,Whispers Among the Emerald Branches,Song,1
ComposerOf,1968,Ping Zhou,Person,7870,Tired Echoes of Existence,Album,0
PerformerOf,1968,Ping Zhou,Person,7870,Tired Echoes of Existence,Album,1
ComposerOf,1969,Jie Chen,Person,1966,Whispers Among the Emerald Branches,Song,0
ProducerOf,1969,Jie Chen,Person,7870,Tired Echoes of Existence,Album,0
CoverOf,1970,Footsteps in the Forest's Embrace,Song,10111,Passages of Light,Song,0
RecordedBy,1970,Footsteps in the Forest's Embrace,Song,620,99Ascent,RecordLabel,0
DistributedBy,1970,Footsteps in the Forest's Embrace,Song,620,99Ascent,RecordLabel,1
PerformerOf,1971,George Russell,Person,1970,Footsteps in the Forest's Embrace,Song,0
ProducerOf,1972,Cynthia Lewis,Person,1970,Footsteps in the Forest's Embrace,Song,0
PerformerOf,1973,Amanda Moore,Person,1970,Footsteps in the Forest's Embrace,Song,0
ComposerOf,1974,Carlos Anderson,Person,1970,Footsteps in the Forest's Embrace,Song,0
PerformerOf,1974,Carlos Anderson,Person,1970,Footsteps in the Forest's Embrace,Song,1
ComposerOf,1975,Joshua Best,Person,1970,Footsteps in the Forest's Embrace,Song,0
PerformerOf,1976,Jun Cui,Person,1970,Footsteps in the Forest's Embrace,Song,0
PerformerOf,1976,Jun Cui,Person,6661,"Magnolia Nights, Southern Lights",Song,0
DirectlySamples,1977,Verdant Paths of Memory,Album,15622,Whispers of Finality,Song,0
RecordedBy,1977,Verdant Paths of Memory,Album,290,Freefall Music,RecordLabel,0
DistributedBy,1977,Verdant Paths of Memory,Album,290,Freefall Music,RecordLabel,1
PerformerOf,1978,Hailey Timmerman-van der Berg,Person,1977,Verdant Paths of Memory,Album,0
LyricistOf,1979,Anouk Schatteleijn,Person,1977,Verdant Paths of Memory,Album,0
PerformerOf,1979,Anouk Schatteleijn,Person,1977,Verdant Paths of Memory,Album,1
ComposerOf,1979,Anouk Schatteleijn,Person,6322,Montmartre Moonlight,Song,0
PerformerOf,1979,Anouk Schatteleijn,Person,6322,Montmartre Moonlight,Song,1
ProducerOf,1979,Anouk Schatteleijn,Person,10880,Vinyl Virgin,Song,0
ComposerOf,1980,Bas Jansen,Person,1977,Verdant Paths of Memory,Album,0
PerformerOf,1981,Lily Sprong,Person,1977,Verdant Paths of Memory,Album,0
PerformerOf,1982,Travis Williams,Person,1977,Verdant Paths of Memory,Album,0
ComposerOf,1982,Travis Williams,Person,7700,Invisible Crowds,Album,0
PerformerOf,1982,Travis Williams,Person,7700,Invisible Crowds,Album,1
LyricistOf,1982,Travis Williams,Person,10337,Tinsel Harmonies,Song,0
PerformerOf,1982,Travis Williams,Person,10337,Tinsel Harmonies,Song,1
ComposerOf,1982,Travis Williams,Person,12833,When Skies Wept,Song,0
LyricistOf,1982,Travis Williams,Person,14125,Precision and Chrome,Song,0
PerformerOf,1982,Travis Williams,Person,14125,Precision and Chrome,Song,1
DirectlySamples,1984,Twilight in the Woodland Clearing,Song,11056,Love's Eternal Triumph,Album,0
LyricalReferenceTo,1984,Twilight in the Woodland Clearing,Song,14118,Whispers Between Snowflakes,Song,0
DirectlySamples,1984,Twilight in the Woodland Clearing,Song,7116,Suffering's Embrace,Song,0
InStyleOf,1984,Twilight in the Woodland Clearing,Song,11251,Two Sides of Silence,Song,0
LyricalReferenceTo,1984,Twilight in the Woodland Clearing,Song,6521,Revolutionary Shadows,Song,0
RecordedBy,1984,Twilight in the Woodland Clearing,Song,168,Cascata Sound,RecordLabel,0
DistributedBy,1984,Twilight in the Woodland Clearing,Song,168,Cascata Sound,RecordLabel,1
PerformerOf,1985,Adrian Blevins,Person,1984,Twilight in the Woodland Clearing,Song,0
ComposerOf,1986,Nancy Wright,Person,1984,Twilight in the Woodland Clearing,Song,0
PerformerOf,1986,Nancy Wright,Person,1984,Twilight in the Woodland Clearing,Song,1
PerformerOf,1987,Anthony Silva,Person,1984,Twilight in the Woodland Clearing,Song,0
ProducerOf,1987,Anthony Silva,Person,1984,Twilight in the Woodland Clearing,Song,1
LyricistOf,1988,Krystal Moody,Person,1984,Twilight in the Woodland Clearing,Song,0
CoverOf,1991,Fading Leaves of Memory,Album,8596,Tremors of the Heart,Song,0
DistributedBy,1991,Fading Leaves of Memory,Album,1856,Dharma Groove,RecordLabel,0
MemberOf,1992,Derek Smith,Person,16812,Spectral Junk,MusicalGroup,0
PerformerOf,1992,Derek Smith,Person,1991,Fading Leaves of Memory,Album,0
PerformerOf,1992,Derek Smith,Person,3093,Echoes of Your Voice,Album,0
PerformerOf,1992,Derek Smith,Person,8596,Tremors of the Heart,Song,0
PerformerOf,1992,Derek Smith,Person,16016,Revolutions of the Heart,Song,0
MemberOf,1993,Christina Johnson,Person,16812,Spectral Junk,MusicalGroup,0
ComposerOf,1993,Christina Johnson,Person,1991,Fading Leaves of Memory,Album,0
PerformerOf,1993,Christina Johnson,Person,1991,Fading Leaves of Memory,Album,1
ComposerOf,1993,Christina Johnson,Person,3093,Echoes of Your Voice,Album,0
LyricistOf,1993,Christina Johnson,Person,8596,Tremors of the Heart,Song,0
PerformerOf,1993,Christina Johnson,Person,16016,Revolutions of the Heart,Song,0
MemberOf,1994,Julie Davis,Person,16812,Spectral Junk,MusicalGroup,0
PerformerOf,1994,Julie Davis,Person,1991,Fading Leaves of Memory,Album,0
ProducerOf,1994,Julie Davis,Person,3093,Echoes of Your Voice,Album,0
PerformerOf,1994,Julie Davis,Person,8596,Tremors of the Heart,Song,0
PerformerOf,1994,Julie Davis,Person,16016,Revolutions of the Heart,Song,0
MemberOf,1995,Cynthia Murphy,Person,16812,Spectral Junk,MusicalGroup,0
LyricistOf,1995,Cynthia Murphy,Person,1991,Fading Leaves of Memory,Album,0
PerformerOf,1995,Cynthia Murphy,Person,3093,Echoes of Your Voice,Album,0
ProducerOf,1995,Cynthia Murphy,Person,3093,Echoes of Your Voice,Album,1
PerformerOf,1995,Cynthia Murphy,Person,8596,Tremors of the Heart,Song,0
PerformerOf,1995,Cynthia Murphy,Person,16016,Revolutions of the Heart,Song,0
InStyleOf,1996,Twilight's Gentle Embrace,Song,11768,The Slow Dissolve,Song,0
RecordedBy,1996,Twilight's Gentle Embrace,Song,652,Rockville Records,RecordLabel,0
DistributedBy,1996,Twilight's Gentle Embrace,Song,652,Rockville Records,RecordLabel,1
LyricistOf,1997,Jie Tian,Person,1996,Twilight's Gentle Embrace,Song,0
PerformerOf,1998,Yang Yuan,Person,1996,Twilight's Gentle Embrace,Song,0
LyricistOf,1999,Tao Shi,Person,1996,Twilight's Gentle Embrace,Song,0
PerformerOf,2000,Min Lai,Person,1996,Twilight's Gentle Embrace,Song,0
PerformerOf,2001,Na Deng,Person,1996,Twilight's Gentle Embrace,Song,0
ComposerOf,2001,Na Deng,Person,2267,Temporary Address,Song,0
ComposerOf,2001,Na Deng,Person,7326,Interstellar Highway Hymn,Song,0
ComposerOf,2001,Na Deng,Person,10620,Maestro's Whisper,Album,0
PerformerOf,2001,Na Deng,Person,10620,Maestro's Whisper,Album,1
PerformerOf,2001,Na Deng,Person,12009,Drums of the Ascendant,Album,0
PerformerOf,2001,Na Deng,Person,13080,Wolf's Lament,Song,0
RecordedBy,2002,Silver Threads and Quiet Moments,Song,418,Sanctuary Pulse,RecordLabel,0
DistributedBy,2002,Silver Threads and Quiet Moments,Song,418,Sanctuary Pulse,RecordLabel,1
PerformerOf,2003,Jeremy Alvarez,Person,2002,Silver Threads and Quiet Moments,Song,0
ProducerOf,2003,Jeremy Alvarez,Person,2002,Silver Threads and Quiet Moments,Song,1
MemberOf,2004,Martino Michelangeli,Person,16755,Interval Shift,MusicalGroup,0
LyricistOf,2004,Martino Michelangeli,Person,2002,Silver Threads and Quiet Moments,Song,0
PerformerOf,2004,Martino Michelangeli,Person,3358,Carry Me Through,Song,0
PerformerOf,2004,Martino Michelangeli,Person,9709,Fragments of Consciousness,Song,0
PerformerOf,2004,Martino Michelangeli,Person,11005,Welcome to the Kemono Sanctuary,Song,0
PerformerOf,2004,Martino Michelangeli,Person,12365,Lonesome Trail Ballad,Song,0
PerformerOf,2004,Martino Michelangeli,Person,14392,Dollars and Silence,Song,0
LyricistOf,2004,Martino Michelangeli,Person,16485,The Sacrificial Script,Song,0
PerformerOf,2005,Coriolano Luria-Scialpi,Person,2002,Silver Threads and Quiet Moments,Song,0
PerformerOf,2005,Coriolano Luria-Scialpi,Person,12332,Whispers in Maria's Slumber,Song,0
PerformerOf,2005,Coriolano Luria-Scialpi,Person,16485,The Sacrificial Script,Song,0
MemberOf,2006,Filippo Pelli,Person,16755,Interval Shift,MusicalGroup,0
PerformerOf,2006,Filippo Pelli,Person,2002,Silver Threads and Quiet Moments,Song,0
PerformerOf,2006,Filippo Pelli,Person,3358,Carry Me Through,Song,0
PerformerOf,2006,Filippo Pelli,Person,8079,Glance My Way,Song,0
ProducerOf,2006,Filippo Pelli,Person,8079,Glance My Way,Song,1
LyricistOf,2006,Filippo Pelli,Person,9709,Fragments of Consciousness,Song,0
PerformerOf,2006,Filippo Pelli,Person,9709,Fragments of Consciousness,Song,1
PerformerOf,2006,Filippo Pelli,Person,10318,Roadside Memories,Song,0
ProducerOf,2006,Filippo Pelli,Person,10318,Roadside Memories,Song,1
PerformerOf,2006,Filippo Pelli,Person,11005,Welcome to the Kemono Sanctuary,Song,0
ProducerOf,2006,Filippo Pelli,Person,11005,Welcome to the Kemono Sanctuary,Song,1
PerformerOf,2006,Filippo Pelli,Person,12332,Whispers in Maria's Slumber,Song,0
ProducerOf,2006,Filippo Pelli,Person,12332,Whispers in Maria's Slumber,Song,1
PerformerOf,2006,Filippo Pelli,Person,12365,Lonesome Trail Ballad,Song,0
ProducerOf,2006,Filippo Pelli,Person,13965,The Last Goodbye's Farewell,Song,0
LyricistOf,2006,Filippo Pelli,Person,14392,Dollars and Silence,Song,0
PerformerOf,2006,Filippo Pelli,Person,14392,Dollars and Silence,Song,1
PerformerOf,2006,Filippo Pelli,Person,16485,The Sacrificial Script,Song,0
PerformerOf,2007,Luigina Camuccini,Person,2002,Silver Threads and Quiet Moments,Song,0
PerformerOf,2007,Luigina Camuccini,Person,10815,Rhythm of the Heartbeat,Song,0
PerformerOf,2007,Luigina Camuccini,Person,12384,Northern Fiddle Whispers: 19 Twilight Melodies,Song,0
InStyleOf,2009,The Wisdom of Weathered Seasons,Album,6635,Surrender to the Moment,Album,0
CoverOf,2009,The Wisdom of Weathered Seasons,Album,6762,Fragile Constellations,Song,0
InterpolatesFrom,2009,The Wisdom of Weathered Seasons,Album,7278,Requiem for a Fading Self,Song,0
LyricalReferenceTo,2009,The Wisdom of Weathered Seasons,Album,10761,Echoes in the Distance,Song,0
DistributedBy,2009,The Wisdom of Weathered Seasons,Album,1595,Meridian Sound,RecordLabel,0
LyricistOf,2010,Yong Kong,Person,2009,The Wisdom of Weathered Seasons,Album,0
ProducerOf,2011,Xiulan Fu,Person,2009,The Wisdom of Weathered Seasons,Album,0
PerformerOf,2012,Jing Tan,Person,11174,Bench Whispers,Song,0
LyricistOf,2012,Jing Tan,Person,11174,Bench Whispers,Song,1
ComposerOf,2012,Jing Tan,Person,11174,Bench Whispers,Song,2
ComposerOf,2012,Jing Tan,Person,2009,The Wisdom of Weathered Seasons,Album,0
PerformerOf,2012,Jing Tan,Person,2009,The Wisdom of Weathered Seasons,Album,1
InterpolatesFrom,2013,Shrapnel Memories,Song,5887,The Price of Freedom,Song,0
RecordedBy,2013,Shrapnel Memories,Song,1879,Fassa Sounds,RecordLabel,0
DistributedBy,2013,Shrapnel Memories,Song,1879,Fassa Sounds,RecordLabel,1
LyricistOf,2014,Jie Deng,Person,2013,Shrapnel Memories,Song,0
ProducerOf,2015,Fang Yuan,Person,2013,Shrapnel Memories,Song,0
ComposerOf,2016,Juan Lai,Person,2013,Shrapnel Memories,Song,0
PerformerOf,2016,Juan Lai,Person,2013,Shrapnel Memories,Song,1
ProducerOf,2016,Juan Lai,Person,10337,Tinsel Harmonies,Song,0
PerformerOf,2017,Yang Kong,Person,2013,Shrapnel Memories,Song,0
LyricalReferenceTo,2019,Detonation Point,Song,16256,Seven Days of Leisure,Album,0
RecordedBy,2019,Detonation Point,Song,2025,Provincial Signature Records,RecordLabel,0
PerformerOf,2020,Ping Guo,Person,2019,Detonation Point,Song,0
PerformerOf,2021,Xiuying Xiang,Person,2019,Detonation Point,Song,0
LyricistOf,2022,Wei He,Person,2019,Detonation Point,Song,0
PerformerOf,2022,Wei He,Person,2019,Detonation Point,Song,1
PerformerOf,2023,Qiang Tang,Person,2019,Detonation Point,Song,0
PerformerOf,2023,Qiang Tang,Person,2561,Strings of Swedish Liberation,Album,0
LyricistOf,2023,Qiang Tang,Person,3160,Tied Together by Gravity,Song,0
PerformerOf,2023,Qiang Tang,Person,3160,Tied Together by Gravity,Song,1
LyricistOf,2023,Qiang Tang,Person,3688,Distant Farewell,Song,0
PerformerOf,2023,Qiang Tang,Person,3688,Distant Farewell,Song,1
PerformerOf,2023,Qiang Tang,Person,4183,Familiar Fragments,Song,0
LyricistOf,2023,Qiang Tang,Person,4306,Repetir el momento (Repeat the moment),Song,0
PerformerOf,2023,Qiang Tang,Person,5492,The Covenant We Share,Song,0
PerformerOf,2023,Qiang Tang,Person,6645,Friendship's Tender Melody,Album,0
PerformerOf,2023,Qiang Tang,Person,7590,Heartbeat of the Municipal Land,Song,0
