work_id,work_name,node_type,genre,release_date,written_date,notoriety_date,notable,performer_id,performer_name,performer_type
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,6525,Kristin Anderson,Person
15913,Secrets of the Sixth Form,Song,Americana,2025,,2025,True,15916,Gang Jia,Person
15913,Secrets of the Sixth Form,Song,Americana,2025,,2025,True,15919,Na Cai,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,6576,Arsenio Saraceno-Mercati,Person
15913,Secrets of the Sixth Form,Song,Americana,2025,,2025,True,15915,Chao Zhong,Person
6307,Gaze of Understanding,Song,Dream Pop,2025,2025,2025,True,6312,Fang Xiang,Person
6307,Gaze of Understanding,Song,Dream Pop,2025,2025,2025,True,6311,Juan Lei,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14387,Andrew Coleman,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14388,Emilio Missoni,Person
6307,Gaze of Understanding,Song,Dream Pop,2025,2025,2025,True,6310,Ping Deng,Person
6307,Gaze of Understanding,Song,Dream Pop,2025,2025,2025,True,6308,Li Liao,Person
6087,Celestial Maiden's Lament,Song,Doom Metal,2025,,2025,True,1410,Guiying Yan,Person
16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,2025,True,13285,Tao Fang,Person
5489,Sealed with Unspoken Words,Album,Dream Pop,2025,2022,2025,True,5490,Joseph Contreras,Person
8413,Steel Requiem,Song,Indie Rock,2025,,2025,True,8418,Xia Wen,Person
16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,2025,True,13284,Juan Jin,Person
8413,Steel Requiem,Song,Indie Rock,2025,,2025,True,8417,Mark Nunez,Person
1091,Alevi Dağlarının Türküsü (Ballad of the Alevi Mountains),Song,Space Rock,2026,,2026,True,16876,Moral Friction,MusicalGroup
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,16829,Lunar Pulse,MusicalGroup
13312,Mountain Breeze Bliss,Song,Indie Folk,2026,,2026,True,13314,Hanako Yamaguchi,Person
279,Constant Heart,Album,Alternative Rock,2026,,2026,True,280,George Bailey,Person
10535,Memories Along the Lech River,Song,Indie Folk,2026,2026,2026,True,16809,Razor's Lament,MusicalGroup
16510,Waiting for That Moment,Album,Space Rock,2026,,2026,True,316,Lei Xue,Person
16510,Waiting for That Moment,Album,Space Rock,2026,,2026,True,314,Cristian Bonilla,Person
279,Constant Heart,Album,Alternative Rock,2026,,2026,True,281,William Tran,Person
13312,Mountain Breeze Bliss,Song,Indie Folk,2026,,2026,True,13299,Shohei Ito,Person
3339,Last Breath Protocol,Album,Darkwave,2026,,2026,True,3340,Marianna Polaszek,Person
13312,Mountain Breeze Bliss,Song,Indie Folk,2026,,2026,True,13313,Rika Maeda,Person
15699,Chamber of Secrets: A Musical Dialogue,Song,Indie Folk,2026,2026,2026,True,13153,Min Qin,Person
6797,Echoes from Ancient Lips,Song,Alternative Rock,2026,2026,2026,True,172,Lei Liao,Person
15222,The Machinery of Dreams,Song,Jazz Surf Rock,2026,2026,2026,True,15224,Juan Shi,Person
2831,Shadows on Polished Keys,Song,Synthpop,2026,,2026,True,2835,Tao Huang,Person
15699,Chamber of Secrets: A Musical Dialogue,Song,Indie Folk,2026,2026,2026,True,15701,Juan Duan,Person
15699,Chamber of Secrets: A Musical Dialogue,Song,Indie Folk,2026,2026,2026,True,15700,Ping Qiu,Person
15529,Whispers of the Pale Bloom,Song,Dream Pop,2026,2026,2026,True,15531,Kristi Henry,Person
7380,Beyond Comparison,Song,Space Rock,2026,,2026,True,2231,Chao Yan,Person
7380,Beyond Comparison,Song,Space Rock,2026,,2026,True,2230,Yong Deng,Person
7380,Beyond Comparison,Song,Space Rock,2026,,2026,True,2228,Gang Hou,Person
14868,Whispers in Triplicate,Song,Indie Folk,2026,2026,2026,True,14869,Wei Lei,Person
14868,Whispers in Triplicate,Song,Indie Folk,2026,2026,2026,True,14871,Ping Yang,Person
14125,Precision and Chrome,Song,Indie Folk,2017,,2026,True,1982,Travis Williams,Person
15369,Cosmic Cartography,Song,Space Rock,2026,,2026,True,15371,Yong Qiao,Person
1958,Divine Protection of Our Monarch,Song,Jazz Surf Rock,2026,,2026,True,1963,Sana Sunder,Person
1958,Divine Protection of Our Monarch,Song,Jazz Surf Rock,2026,,2026,True,1962,Myra Devan,Person
1958,Divine Protection of Our Monarch,Song,Jazz Surf Rock,2026,,2026,True,1961,Navya Barad,Person
1958,Divine Protection of Our Monarch,Song,Jazz Surf Rock,2026,,2026,True,1960,Gatik Soni,Person
15364,Interstellar Meridian,Song,Americana,2026,2026,2026,True,15368,Divit Srinivas,Person
15364,Interstellar Meridian,Song,Americana,2026,2026,2026,True,15367,Anay Boase,Person
15364,Interstellar Meridian,Song,Americana,2026,2026,2026,True,15366,Kaira Dutt,Person
15364,Interstellar Meridian,Song,Americana,2026,2026,2026,True,15365,Matthew Dominguez,Person
15369,Cosmic Cartography,Song,Space Rock,2026,,2026,True,15225,Guiying Shi,Person
15222,The Machinery of Dreams,Song,Jazz Surf Rock,2026,2026,2026,True,15225,Guiying Shi,Person
15369,Cosmic Cartography,Song,Space Rock,2026,,2026,True,15224,Juan Shi,Person
16042,The Simple Truth Between Us,Song,Doom Metal,2023,2023,2026,True,16043,Robin Mayer,Person
16042,The Simple Truth Between Us,Song,Doom Metal,2023,2023,2026,True,16044,Kazuya Matsumoto,Person
16042,The Simple Truth Between Us,Song,Doom Metal,2023,2023,2026,True,16045,Anne Frederick,Person
16042,The Simple Truth Between Us,Song,Doom Metal,2023,2023,2026,True,16046,Jessica Wyatt,Person
2831,Shadows on Polished Keys,Song,Synthpop,2026,,2026,True,2834,Juan Meng,Person
2831,Shadows on Polished Keys,Song,Synthpop,2026,,2026,True,2833,Juan Cai,Person
2831,Shadows on Polished Keys,Song,Synthpop,2026,,2026,True,2832,Ping Gu,Person
16586,Silicon Serenade,Song,Synthwave,2026,,2026,True,16587,Yang Luo,Person
16510,Waiting for That Moment,Album,Space Rock,2026,,2026,True,16511,Wei Zhong,Person
16328,Beyond Mortality,Song,Dream Pop,2026,2026,2026,True,16332,Li Jia,Person
16328,Beyond Mortality,Song,Dream Pop,2026,2026,2026,True,16331,Chao Yang,Person
16328,Beyond Mortality,Song,Dream Pop,2026,2026,2026,True,16330,Jing Hao,Person
15222,The Machinery of Dreams,Song,Jazz Surf Rock,2026,2026,2026,True,15223,Tao Xie,Person
14125,Precision and Chrome,Song,Indie Folk,2017,,2026,True,14127,Kelly Gilbert,Person
12347,Broken Generation,Song,Darkwave,2026,,2026,True,2861,Jie Zhang,Person
1091,Alevi Dağlarının Türküsü (Ballad of the Alevi Mountains),Song,Space Rock,2026,,2026,True,1094,Xiulan Tang,Person
14191,Viento y Marea,Song,Dream Pop,2026,,2026,True,14193,Guiying Gao,Person
14191,Viento y Marea,Song,Dream Pop,2026,,2026,True,14194,Ping Yao,Person
14191,Viento y Marea,Song,Dream Pop,2026,,2026,True,14195,Min Guo,Person
14191,Viento y Marea,Song,Dream Pop,2026,,2026,True,14196,Guiying Chen,Person
1298,Concrete Kingdom,Song,Dream Pop,2026,,2026,True,1299,Gang Ye,Person
1298,Concrete Kingdom,Song,Dream Pop,2026,,2026,True,1303,Min Duan,Person
1298,Concrete Kingdom,Song,Dream Pop,2026,,2026,True,1304,Rüdiger Graf,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,1304,Rüdiger Graf,Person
15222,The Machinery of Dreams,Song,Jazz Surf Rock,2026,2026,2026,True,1304,Rüdiger Graf,Person
15369,Cosmic Cartography,Song,Space Rock,2026,,2026,True,1304,Rüdiger Graf,Person
14191,Viento y Marea,Song,Dream Pop,2026,,2026,True,14192,Ping Pan,Person
14125,Precision and Chrome,Song,Indie Folk,2017,,2026,True,14126,Cheryl Walker,Person
5088,Echoes of a Lonely Gaze,Song,Lo-Fi Electronica,2026,2026,2026,True,7,Xiulan Zeng,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,6056,Xiulan Qin,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,6060,Xiulan Yin,Person
11911,Time's Running Out,Song,Blues Rock,2026,,2026,True,11913,Guiying Peng,Person
6120,Breaking Chains,Song,Darkwave,2026,,2026,True,6121,Guiying Zhong,Person
6120,Breaking Chains,Song,Darkwave,2026,,2026,True,6124,Heidi Richardson,Person
6120,Breaking Chains,Song,Darkwave,2026,,2026,True,6125,Xia Cui,Person
15699,Chamber of Secrets: A Musical Dialogue,Song,Indie Folk,2026,2026,2026,True,10224,Xia Song,Person
15364,Interstellar Meridian,Song,Americana,2026,2026,2026,True,12128,Xia Kang,Person
4649,Boots and Brass: A Soldier's Honor,Song,Doom Metal,2026,2026,2026,True,4242,Gerold Mangold,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,6059,Brandon Kirby,Person
5146,Waste Management Waltz,Song,Darkwave,2026,,2026,True,5148,Matthew Williams,Person
16697,Fluorescent Vigil,Song,Alternative Rock,2026,2026,2026,True,4171,Yong Yao,Person
12259,Whispers of Manuela's Horizon,Song,Oceanus Folk,2026,,2026,True,12261,Shlok Cherian,Person
15699,Chamber of Secrets: A Musical Dialogue,Song,Indie Folk,2026,2026,2026,True,10223,Lei Lu,Person
10075,Echoes of Unspoken Grief,Song,Darkwave,2026,2026,2026,True,10079,Tao Xiang,Person
10075,Echoes of Unspoken Grief,Song,Darkwave,2026,2026,2026,True,10078,Tao Yu,Person
10075,Echoes of Unspoken Grief,Song,Darkwave,2026,2026,2026,True,10077,Jun Ma,Person
10075,Echoes of Unspoken Grief,Song,Darkwave,2026,2026,2026,True,10076,Ming He,Person
12347,Broken Generation,Song,Darkwave,2026,,2026,True,12348,Ming Lu,Person
4649,Boots and Brass: A Soldier's Honor,Song,Doom Metal,2026,2026,2026,True,4240,Frau Melissa Neuschäfer,Person
10043,Keirans' Crumbling Stained Glass,Song,Emo/Pop Punk,2026,,2026,True,10044,James Goodwin,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,6058,Li Bai,Person
15369,Cosmic Cartography,Song,Space Rock,2026,,2026,True,12510,Min Yin,Person
5146,Waste Management Waltz,Song,Darkwave,2026,,2026,True,5149,Lei Jiang,Person
5146,Waste Management Waltz,Song,Darkwave,2026,,2026,True,5150,Kenneth Moore,Person
5146,Waste Management Waltz,Song,Darkwave,2026,,2026,True,5151,Linda Santos,Person
5146,Waste Management Waltz,Song,Darkwave,2026,,2026,True,5152,Jason Garcia,Person
10535,Memories Along the Lech River,Song,Indie Folk,2026,2026,2026,True,4664,Antonietta Ceravolo-Condoleo,Person
11357,Sharp Edge of Desire,Song,Alternative Rock,2026,2026,2026,True,11358,Ronald Warner,Person
5477,Fabric Divides,Song,Americana,2026,2026,2026,True,5478,Marilyn Moore,Person
5477,Fabric Divides,Song,Americana,2026,2026,2026,True,5479,Susan Edwards,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,6057,Anthony Hancock,Person
10840,The Mystery of Mariele's Heart,Album,Speed Metal,2026,,2026,True,10843,Daniel Watson,Person
10840,The Mystery of Mariele's Heart,Album,Speed Metal,2026,,2026,True,10841,Leslie Moore,Person
5636,Breaking the Escape Clause,Album,Darkwave,2026,2022,2026,True,5637,Steven Hobbs,Person
5636,Breaking the Escape Clause,Album,Darkwave,2026,2022,2026,True,5640,Alex Smith,Person
10535,Memories Along the Lech River,Song,Indie Folk,2026,2026,2026,True,4503,Fredo Grossi,Person
10075,Echoes of Unspoken Grief,Song,Darkwave,2026,2026,2026,True,4465,Qiang Song,Person
10535,Memories Along the Lech River,Song,Indie Folk,2026,2026,2026,True,10537,Hortense du Dijoux,Person
10535,Memories Along the Lech River,Song,Indie Folk,2026,2026,2026,True,10536,Kunigunde Pechel,Person
6054,Colorful Traditions,Song,Dream Pop,2026,,2026,True,6055,Yong Fu,Person
10840,The Mystery of Mariele's Heart,Album,Speed Metal,2026,,2026,True,10842,Julie Thomas,Person
12347,Broken Generation,Song,Darkwave,2026,,2026,True,12349,Jing Duan,Person
4649,Boots and Brass: A Soldier's Honor,Song,Doom Metal,2026,2026,2026,True,4241,Margrit Stiffel,Person
13799,Bread and Misery,Song,Blues Rock,2026,,2026,True,6948,Lori Hall,Person
15222,The Machinery of Dreams,Song,Jazz Surf Rock,2026,2026,2026,True,12510,Min Yin,Person
6376,Temptation's Edge,Song,Dream Pop,2026,,2026,True,3774,Jun Yin,Person
6376,Temptation's Edge,Song,Dream Pop,2026,,2026,True,3775,Yang Cui,Person
13610,Shadows of Doubt,Song,Avant-Garde Folk,2026,,2026,True,7843,Jun Liang,Person
14125,Precision and Chrome,Song,Indie Folk,2017,,2026,True,7702,Cynthia Monroe,Person
6851,Midnight Carnival,Song,Space Rock,2026,,2026,True,6853,Xiulan Cao,Person
6851,Midnight Carnival,Song,Space Rock,2026,,2026,True,6852,Qiang Pan,Person
15699,Chamber of Secrets: A Musical Dialogue,Song,Indie Folk,2026,2026,2026,True,16917,Crimson Harvest,MusicalGroup
9474,Tread Defiant,Song,Dream Pop,2026,2026,2026,True,9476,Jing Zou,Person
9474,Tread Defiant,Song,Dream Pop,2026,2026,2026,True,9477,Jing Dong,Person
9474,Tread Defiant,Song,Dream Pop,2026,2026,2026,True,9478,Min Lei,Person
6688,Crackling Comfort,Song,Synthwave,2026,,2026,True,6692,Rodolfo Montecchi-Bonomo,Person
6688,Crackling Comfort,Song,Synthwave,2026,,2026,True,6689,Susanna Raimondi,Person
5146,Waste Management Waltz,Song,Darkwave,2026,,2026,True,5147,Yong Xia,Person
9669,Wisdom in Her Whispers,Song,Synthwave,2026,,2026,True,9670,Jie Lin,Person
16510,Waiting for That Moment,Album,Space Rock,2026,,2026,True,9870,William Alexander,Person
12347,Broken Generation,Song,Darkwave,2026,,2026,True,9753,Yan Gong,Person
16510,Waiting for That Moment,Album,Space Rock,2026,,2026,True,6610,Li Zhong,Person
9669,Wisdom in Her Whispers,Song,Synthwave,2026,,2026,True,9671,Guiying Mao,Person
15716,Ripples of Intuition,Song,Jazz Surf Rock,2027,2027,2027,True,15721,Xiuying Qian,Person
1970,Footsteps in the Forest's Embrace,Song,Darkwave,2027,,2027,True,1974,Carlos Anderson,Person
339,Whispers of a Thousand Moons,Album,Southern Gothic Rock,2027,2027,2027,True,341,Dierk Bohlander,Person
7386,Where Differences Dissolve,Song,Alternative Rock,2027,,2027,True,7387,Regina Bruce,Person
1970,Footsteps in the Forest's Embrace,Song,Darkwave,2027,,2027,True,1976,Jun Cui,Person
7386,Where Differences Dissolve,Song,Alternative Rock,2027,,2027,True,7388,Amber Huff,Person
7386,Where Differences Dissolve,Song,Alternative Rock,2027,,2027,True,1541,Harro Trapp-Caspar,Person
14602,Coordinates of Silence,Song,Dream Pop,2027,2027,2027,True,14605,Cas Everde,Person
14602,Coordinates of Silence,Song,Dream Pop,2027,2027,2027,True,14603,Regina Vance,Person
7386,Where Differences Dissolve,Song,Alternative Rock,2027,,2027,True,16843,Immortal Spark,MusicalGroup
1652,Tusks and Mud,Album,Synthwave,2027,2027,2027,True,1653,Charo Cañas Saez,Person
7873,Sighs Between Heartbeats,Song,Dream Pop,2027,,2027,True,7875,William Ruiz,Person
1970,Footsteps in the Forest's Embrace,Song,Darkwave,2027,,2027,True,1973,Amanda Moore,Person
10008,The Vengeful Slumber,Song,Americana,2027,,2027,True,10009,Xiulan Shen,Person
5267,Tripartite Fanfare of Metallic Voices,Song,Space Rock,2027,,2027,True,5271,Yong Meng,Person
5267,Tripartite Fanfare of Metallic Voices,Song,Space Rock,2027,,2027,True,5270,Xia Wei,Person
14285,The Portly President's Promise,Song,Post-Apocalyptic Folk,2027,2027,2027,True,14287,Angela Greene,Person
5267,Tripartite Fanfare of Metallic Voices,Song,Space Rock,2027,,2027,True,5269,Gang Du,Person
11294,Incomparable Heart,Song,Blues Rock,2027,2027,2027,True,11295,James Li,Person
11294,Incomparable Heart,Song,Blues Rock,2027,2027,2027,True,11297,Jason Weeks,Person
1652,Tusks and Mud,Album,Synthwave,2027,2027,2027,True,1656,Alfonso Albero Cervera,Person
7876,Falling Without a Parachute,Song,Oceanus Folk,2027,,2027,True,7877,Ming Du,Person
7876,Falling Without a Parachute,Song,Oceanus Folk,2027,,2027,True,7878,Morgan Hernandez,Person
7876,Falling Without a Parachute,Song,Oceanus Folk,2027,,2027,True,7879,Ping Shao,Person
7876,Falling Without a Parachute,Song,Oceanus Folk,2027,,2027,True,7881,Patricia Pope,Person
7873,Sighs Between Heartbeats,Song,Dream Pop,2027,,2027,True,7874,Franck du Mercier,Person
1970,Footsteps in the Forest's Embrace,Song,Darkwave,2027,,2027,True,1971,George Russell,Person
15210,Escape Route,Song,Jazz Surf Rock,2027,,2027,True,15211,Yong Xue,Person
358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,,2027,True,360,Wei Xiao,Person
14285,The Portly President's Promise,Song,Post-Apocalyptic Folk,2027,2027,2027,True,6677,Nicole Williamson,Person
14285,The Portly President's Promise,Song,Post-Apocalyptic Folk,2027,2027,2027,True,6676,Anthony Salas,Person
15716,Ripples of Intuition,Song,Jazz Surf Rock,2027,2027,2027,True,15717,Xiuying Jin,Person
15496,Vegan Dessert Disco,Song,Emo/Pop Punk,2027,,2027,True,1098,Guiying Bai,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15686,Garrett Dixon,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15685,Jasmine Nichols,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15684,Allen Smith,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15683,Amy Ramos,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15682,Dana Patterson,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15681,Chelsea Young,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15679,Jessica Brown,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15678,Timothy Watson,Person
358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,,2027,True,359,Wei Mao,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15677,Kristen Carlson,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15675,Ryan Carter,Person
15591,Whispers of Falling,Song,Americana,2027,2024,2027,True,15593,Lara Filippelli,Person
15496,Vegan Dessert Disco,Song,Emo/Pop Punk,2027,,2027,True,15499,Yan Ren,Person
15496,Vegan Dessert Disco,Song,Emo/Pop Punk,2027,,2027,True,15498,Bertrand-Robert Duval,Person
1652,Tusks and Mud,Album,Synthwave,2027,2027,2027,True,1654,Concepción Ripoll,Person
14627,Kingdoms of Ancient Breath,Song,Synthwave,2027,2027,2027,True,9194,Giuliana Costanzi,Person
473,The Maker's Symphony,Album,Synthwave,2027,,2027,True,476,Xiuying Yuan,Person
14627,Kingdoms of Ancient Breath,Song,Synthwave,2027,2027,2027,True,16776,Archipelago,MusicalGroup
473,The Maker's Symphony,Album,Synthwave,2027,,2027,True,475,Qiang Lai,Person
358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,,2027,True,362,Yong Yao,Person
358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,,2027,True,361,Gang Chen,Person
15716,Ripples of Intuition,Song,Jazz Surf Rock,2027,2027,2027,True,15719,Wei Gu,Person
15674,Longing's Gentle Embrace,Song,Indie Rock,2027,,2027,True,15676,Melissa Smith,Person
1652,Tusks and Mud,Album,Synthwave,2027,2027,2027,True,1655,Cayetana Bernal-Ocaña,Person
14627,Kingdoms of Ancient Breath,Song,Synthwave,2027,2027,2027,True,3753,Graziella Saffi,Person
3559,Emotional Landscapes,Song,Jazz Surf Rock,2027,2027,2027,True,3560,Hans-Joachim Seip,Person
13033,Caravans and Starlight,Album,Indie Folk,2027,2027,2027,True,13034,Lei Liao,Person
12282,Les: A Forgotten Memoir,Album,Americana,2027,,2027,True,12283,Yong Tan,Person
12751,Echoes of Suffering's Symphony,Song,Dream Pop,2027,,2027,True,12754,Sharon Roberts,Person
4511,Despite the Silence,Song,Synthpop,2027,,2027,True,4514,Kelly Clayton,Person
13112,Paris Nights and Banana Skirts,Song,Synthwave,2027,,2027,True,13116,Bryan Laffray-Recers,Person
13112,Paris Nights and Banana Skirts,Song,Synthwave,2027,,2027,True,3589,Laetitia Bertrand-Becker,Person
12282,Les: A Forgotten Memoir,Album,Americana,2027,,2027,True,12285,Li Li,Person
12554,Rhythm in Motion,Song,Desert Rock,2027,,2027,True,12557,Jing Zhang,Person
12554,Rhythm in Motion,Song,Desert Rock,2027,,2027,True,12556,Lei Lai,Person
12282,Les: A Forgotten Memoir,Album,Americana,2027,,2027,True,12284,Li Jin,Person
13112,Paris Nights and Banana Skirts,Song,Synthwave,2027,,2027,True,13113,Clara Weitzel,Person
13150,Echoes from a Dutch Horizon,Album,Space Rock,2027,,2027,True,13151,Ping Fang,Person
15210,Escape Route,Song,Jazz Surf Rock,2027,,2027,True,5038,Min He,Person
13150,Echoes from a Dutch Horizon,Album,Space Rock,2027,,2027,True,13152,Qiang Lu,Person
13112,Paris Nights and Banana Skirts,Song,Synthwave,2027,,2027,True,13114,Gianfrancesco Merisi,Person
13112,Paris Nights and Banana Skirts,Song,Synthwave,2027,,2027,True,13115,Mercedes Salata,Person
10008,The Vengeful Slumber,Song,Americana,2027,,2027,True,4633,Juan Gong,Person
12751,Echoes of Suffering's Symphony,Song,Dream Pop,2027,,2027,True,12753,Jason Robles,Person
10818,Echoes of the Drumline,Song,Dream Pop,2028,2028,2028,True,10564,Daniel Aubert-Brunet,Person
3186,Surplus of Love,Song,Dream Pop,2028,,2028,True,3192,Brandon Roman,Person
15114,Twitch and Tap,Song,Symphonic Metal,2028,,2028,True,15117,Yan Gu,Person
15114,Twitch and Tap,Song,Symphonic Metal,2028,,2028,True,15115,Juan Dong,Person
9940,Nightingale of the Trenches,Song,Space Rock,2028,,2028,True,16916,Radiant Siblings,MusicalGroup
13736,Crystalline Horizons,Song,Psychedelic Rock,2028,2028,2028,True,13737,Guiying He,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,820,Chao Qiu,Person
16336,Pantheon's Echo,Song,Dream Pop,2028,,2028,True,16337,Xia Zhang,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,819,Juan Xiao,Person
13736,Crystalline Horizons,Song,Psychedelic Rock,2028,2028,2028,True,13739,Fang Gao,Person
13736,Crystalline Horizons,Song,Psychedelic Rock,2028,2028,2028,True,13740,Xiulan Hu,Person
15153,Mrs. Durkin's Empty Porch,Song,Psychedelic Rock,2028,2022,2028,True,15154,Min Jin,Person
15153,Mrs. Durkin's Empty Porch,Song,Psychedelic Rock,2028,2022,2028,True,8278,Xiulan Tan,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,818,Lei Fu,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,817,Jing Tian,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,816,Ping Ren,Person
16462,Halo of Grace,Song,Dream Pop,2028,,2028,True,16463,Chao Wan,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,2001,Na Deng,Person
13736,Crystalline Horizons,Song,Psychedelic Rock,2028,2028,2028,True,13738,Lei Cao,Person
15192,Waiting for Alfie,Song,Dream Pop,2028,,2028,True,15193,Qiang Hao,Person
15114,Twitch and Tap,Song,Symphonic Metal,2028,,2028,True,14954,Jun Liao,Person
15192,Waiting for Alfie,Song,Dream Pop,2028,,2028,True,15195,Jun Huang,Person
15555,Transmutation's Whisper,Song,Jazz Surf Rock,2028,,2028,True,15556,Yong Liu,Person
7854,Shadows in the Darkness,Song,Jazz Surf Rock,2028,,2028,True,6175,Liwia Piejko,Person
1898,Atatürk'ün Sesi (The Voice of Atatürk),Song,Dream Pop,2028,,2028,True,1899,Juan Xue,Person
1898,Atatürk'ün Sesi (The Voice of Atatürk),Song,Dream Pop,2028,,2028,True,1900,Jun Guo,Person
16336,Pantheon's Echo,Song,Dream Pop,2028,,2028,True,1327,Fang Zou,Person
3186,Surplus of Love,Song,Dream Pop,2028,,2028,True,3187,Christopher Long,Person
9662,Lessons from Her Hands,Album,Synthwave,2028,,2028,True,9665,Jeremy Martinez,Person
9662,Lessons from Her Hands,Album,Synthwave,2028,,2028,True,9663,Sara Roman,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,6083,Xiulan Lai,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,13084,Fang Pan,Person
15192,Waiting for Alfie,Song,Dream Pop,2028,,2028,True,15194,Ping Meng,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,13083,Lei Jia,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,13081,Guiying Cheng,Person
11184,Second String Soul,Song,Dream Pop,2028,,2028,True,8613,Roy Tschentscher,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,7790,Horst-Dieter Schleich,Person
6709,Intertwined,Song,Dream Pop,2028,,2028,True,6710,Jun Feng,Person
16462,Halo of Grace,Song,Dream Pop,2028,,2028,True,16465,Yan Kong,Person
3186,Surplus of Love,Song,Dream Pop,2028,,2028,True,3188,Kayla Smith,Person
3186,Surplus of Love,Song,Dream Pop,2028,,2028,True,3190,Kaylee Patrick,Person
3186,Surplus of Love,Song,Dream Pop,2028,,2028,True,3191,Mary Campbell,Person
6709,Intertwined,Song,Dream Pop,2028,,2028,True,6711,Xia Li,Person
15192,Waiting for Alfie,Song,Dream Pop,2028,,2028,True,15196,Tyler Lee,Person
13080,Wolf's Lament,Song,Dream Pop,2028,,2028,True,13082,Yan Cao,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,815,Yan Xiong,Person
15555,Transmutation's Whisper,Song,Jazz Surf Rock,2028,,2028,True,15558,Min Zhou,Person
15114,Twitch and Tap,Song,Symphonic Metal,2028,,2028,True,14960,Jie Yan,Person
14411,The Scholar's Whisper,Album,Post-Apocalyptic Folk,2028,2028,2028,True,14414,Carla Holden,Person
810,Silence Between Heartbeats,Album,Space Rock,2028,2028,2028,True,812,Xia Lu,Person
14411,The Scholar's Whisper,Album,Post-Apocalyptic Folk,2028,2028,2028,True,14412,Min Lin,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5423,Chao Fang,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5422,Yan Qiu,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5421,Qiang Wen,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5420,Wei Long,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5419,Karen Graham,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5418,Ming Zeng,Person
11184,Second String Soul,Song,Dream Pop,2028,,2028,True,11185,Kristina Romero,Person
14411,The Scholar's Whisper,Album,Post-Apocalyptic Folk,2028,2028,2028,True,14415,Ming Xiang,Person
14324,Chrome and Promises,Song,Symphonic Metal,2028,,2028,True,14325,Jie Kong,Person
5415,Walborg's Lament,Song,Darkwave,2028,2028,2028,True,5417,Qiang Jiang,Person
11184,Second String Soul,Song,Dream Pop,2028,,2028,True,8248,Rachel Jackson,Person
15192,Waiting for Alfie,Song,Dream Pop,2028,,2028,True,508,Tao He,Person
14324,Chrome and Promises,Song,Symphonic Metal,2028,,2028,True,7075,Fang Hou,Person
